STATION,NAME,DATE,PRCP,SNOW
USC00368449,"STATE COLLEGE, PA US",9/6/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/7/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/8/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/9/2004,2.97,0
USC00368449,"STATE COLLEGE, PA US",9/10/2004,0.61,0
USC00368449,"STATE COLLEGE, PA US",9/11/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/12/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/13/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/14/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/15/2004,0.1,0
USC00368449,"STATE COLLEGE, PA US",9/16/2004,0.06,0
USC00368449,"STATE COLLEGE, PA US",9/17/2004,0.12,0
USC00368449,"STATE COLLEGE, PA US",9/18/2004,5.05,0
USC00368449,"STATE COLLEGE, PA US",9/19/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/20/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/21/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/22/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/23/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/24/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/25/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/26/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/27/2004,0,0
USC00368449,"STATE COLLEGE, PA US",9/28/2004,1.01,0
USC00368449,"STATE COLLEGE, PA US",9/29/2004,0.65,0
USC00368449,"STATE COLLEGE, PA US",9/30/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/1/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/2/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/3/2004,0.19,0
USC00368449,"STATE COLLEGE, PA US",10/4/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/5/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/6/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/7/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/8/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/9/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/10/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/11/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/12/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/13/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/14/2004,0.18,0
USC00368449,"STATE COLLEGE, PA US",10/15/2004,0.15,0
USC00368449,"STATE COLLEGE, PA US",10/16/2004,0.29,0
USC00368449,"STATE COLLEGE, PA US",10/17/2004,0.09,0
USC00368449,"STATE COLLEGE, PA US",10/18/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/19/2004,0.73,0
USC00368449,"STATE COLLEGE, PA US",10/20/2004,0.07,0
USC00368449,"STATE COLLEGE, PA US",10/21/2004,0.1,0
USC00368449,"STATE COLLEGE, PA US",10/22/2004,0.02,0
USC00368449,"STATE COLLEGE, PA US",10/23/2004,0.01,0
USC00368449,"STATE COLLEGE, PA US",10/24/2004,0.02,0
USC00368449,"STATE COLLEGE, PA US",10/25/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/26/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/27/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/28/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/29/2004,0,0
USC00368449,"STATE COLLEGE, PA US",10/30/2004,0.29,0
USC00368449,"STATE COLLEGE, PA US",10/31/2004,0.01,0
USC00368449,"STATE COLLEGE, PA US",11/1/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/2/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/3/2004,0.1,0
USC00368449,"STATE COLLEGE, PA US",11/4/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/5/2004,0.31,0
USC00368449,"STATE COLLEGE, PA US",11/6/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/7/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/8/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/9/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/10/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/11/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/12/2004,0.44,0
USC00368449,"STATE COLLEGE, PA US",11/13/2004,0.16,0
USC00368449,"STATE COLLEGE, PA US",11/14/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/15/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/16/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/17/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/18/2004,0.06,0
USC00368449,"STATE COLLEGE, PA US",11/19/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/20/2004,0.14,0
USC00368449,"STATE COLLEGE, PA US",11/21/2004,0.08,0
USC00368449,"STATE COLLEGE, PA US",11/22/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/23/2004,0.11,0
USC00368449,"STATE COLLEGE, PA US",11/24/2004,0.1,0
USC00368449,"STATE COLLEGE, PA US",11/25/2004,0.75,0
USC00368449,"STATE COLLEGE, PA US",11/26/2004,0.02,0
USC00368449,"STATE COLLEGE, PA US",11/27/2004,0,0
USC00368449,"STATE COLLEGE, PA US",11/28/2004,0.65,0
USC00368449,"STATE COLLEGE, PA US",11/29/2004,0.03,0
USC00368449,"STATE COLLEGE, PA US",11/30/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/1/2004,0.78,0
USC00368449,"STATE COLLEGE, PA US",12/2/2004,0.11,0
USC00368449,"STATE COLLEGE, PA US",12/3/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/4/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/5/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/6/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/7/2004,0.1,0.1
USC00368449,"STATE COLLEGE, PA US",12/8/2004,0.25,0
USC00368449,"STATE COLLEGE, PA US",12/9/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/10/2004,0.42,0
USC00368449,"STATE COLLEGE, PA US",12/11/2004,0.43,0
USC00368449,"STATE COLLEGE, PA US",12/12/2004,0.02,0
USC00368449,"STATE COLLEGE, PA US",12/13/2004,0.02,0.1
USC00368449,"STATE COLLEGE, PA US",12/14/2004,0.02,0.2
USC00368449,"STATE COLLEGE, PA US",12/15/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/16/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/17/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/18/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/19/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/20/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/21/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/22/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/23/2004,0.05,0
USC00368449,"STATE COLLEGE, PA US",12/24/2004,0.49,0
USC00368449,"STATE COLLEGE, PA US",12/25/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/26/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/27/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/28/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/29/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/30/2004,0,0
USC00368449,"STATE COLLEGE, PA US",12/31/2004,0,0
USC00368449,"STATE COLLEGE, PA US",1/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/3/2005,0.08,0
USC00368449,"STATE COLLEGE, PA US",1/4/2005,0.81,0
USC00368449,"STATE COLLEGE, PA US",1/5/2005,0.3,0
USC00368449,"STATE COLLEGE, PA US",1/6/2005,1.46,0
USC00368449,"STATE COLLEGE, PA US",1/7/2005,0.35,0
USC00368449,"STATE COLLEGE, PA US",1/8/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",1/9/2005,0.23,0
USC00368449,"STATE COLLEGE, PA US",1/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/12/2005,0.7,2.3
USC00368449,"STATE COLLEGE, PA US",1/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/14/2005,0.49,0
USC00368449,"STATE COLLEGE, PA US",1/15/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/17/2005,0.13,2
USC00368449,"STATE COLLEGE, PA US",1/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/20/2005,0.09,1.1
USC00368449,"STATE COLLEGE, PA US",1/21/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/22/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/23/2005,0.39,5.4
USC00368449,"STATE COLLEGE, PA US",1/24/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/25/2005,0.02,0.3
USC00368449,"STATE COLLEGE, PA US",1/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/29/2005,0,0
USC00368449,"STATE COLLEGE, PA US",1/30/2005,0.08,1
USC00368449,"STATE COLLEGE, PA US",1/31/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/4/2005,0.09,0.8
USC00368449,"STATE COLLEGE, PA US",2/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/8/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",2/9/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",2/10/2005,0.76,0
USC00368449,"STATE COLLEGE, PA US",2/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/12/2005,0.02,0.2
USC00368449,"STATE COLLEGE, PA US",2/13/2005,0.01,0.1
USC00368449,"STATE COLLEGE, PA US",2/14/2005,0.02,0.1
USC00368449,"STATE COLLEGE, PA US",2/15/2005,0.73,0.9
USC00368449,"STATE COLLEGE, PA US",2/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/17/2005,0.07,0
USC00368449,"STATE COLLEGE, PA US",2/18/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",2/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/21/2005,0.46,3.5
USC00368449,"STATE COLLEGE, PA US",2/22/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",2/23/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",2/24/2005,0.04,0.8
USC00368449,"STATE COLLEGE, PA US",2/25/2005,0.44,5.3
USC00368449,"STATE COLLEGE, PA US",2/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",2/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/1/2005,0.45,4.8
USC00368449,"STATE COLLEGE, PA US",3/2/2005,0.01,0.2
USC00368449,"STATE COLLEGE, PA US",3/3/2005,0.02,0.2
USC00368449,"STATE COLLEGE, PA US",3/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/8/2005,0.15,0.1
USC00368449,"STATE COLLEGE, PA US",3/9/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/11/2005,0.12,2.3
USC00368449,"STATE COLLEGE, PA US",3/12/2005,0.07,0.4
USC00368449,"STATE COLLEGE, PA US",3/13/2005,0.04,0
USC00368449,"STATE COLLEGE, PA US",3/14/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/15/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/17/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/21/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",3/22/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/23/2005,0.22,0
USC00368449,"STATE COLLEGE, PA US",3/24/2005,0.92,3.2
USC00368449,"STATE COLLEGE, PA US",3/25/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/26/2005,0.03,0
USC00368449,"STATE COLLEGE, PA US",3/27/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",3/28/2005,0.49,0
USC00368449,"STATE COLLEGE, PA US",3/29/2005,1.24,0
USC00368449,"STATE COLLEGE, PA US",3/30/2005,0,0
USC00368449,"STATE COLLEGE, PA US",3/31/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/2/2005,0.19,0
USC00368449,"STATE COLLEGE, PA US",4/3/2005,0.57,0.4
USC00368449,"STATE COLLEGE, PA US",4/4/2005,0.1,0.2
USC00368449,"STATE COLLEGE, PA US",4/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/8/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",4/9/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/12/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/14/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/15/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/17/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/20/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",4/21/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/22/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/23/2005,0.27,0
USC00368449,"STATE COLLEGE, PA US",4/24/2005,0.16,0
USC00368449,"STATE COLLEGE, PA US",4/25/2005,0.05,0.2
USC00368449,"STATE COLLEGE, PA US",4/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",4/29/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",4/30/2005,0.09,0
USC00368449,"STATE COLLEGE, PA US",5/1/2005,0.08,0
USC00368449,"STATE COLLEGE, PA US",5/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/8/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/9/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/12/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/14/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",5/15/2005,0.26,0
USC00368449,"STATE COLLEGE, PA US",5/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/17/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/20/2005,0.35,0
USC00368449,"STATE COLLEGE, PA US",5/21/2005,0.17,0
USC00368449,"STATE COLLEGE, PA US",5/22/2005,0.09,0
USC00368449,"STATE COLLEGE, PA US",5/23/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",5/24/2005,0.24,0
USC00368449,"STATE COLLEGE, PA US",5/25/2005,0.11,0
USC00368449,"STATE COLLEGE, PA US",5/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",5/29/2005,0.55,0
USC00368449,"STATE COLLEGE, PA US",5/30/2005,0.04,0
USC00368449,"STATE COLLEGE, PA US",5/31/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",6/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/3/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",6/4/2005,0.2,0
USC00368449,"STATE COLLEGE, PA US",6/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/7/2005,0.4,0
USC00368449,"STATE COLLEGE, PA US",6/8/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/9/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/10/2005,0.2,0
USC00368449,"STATE COLLEGE, PA US",6/11/2005,0.03,0
USC00368449,"STATE COLLEGE, PA US",6/12/2005,0.22,0
USC00368449,"STATE COLLEGE, PA US",6/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/14/2005,0.06,0
USC00368449,"STATE COLLEGE, PA US",6/15/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/16/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",6/17/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",6/18/2005,0.03,0
USC00368449,"STATE COLLEGE, PA US",6/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/21/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/22/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",6/23/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",6/24/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/25/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/27/2005,0.41,0
USC00368449,"STATE COLLEGE, PA US",6/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",6/29/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",6/30/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/6/2005,0.32,0
USC00368449,"STATE COLLEGE, PA US",7/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/8/2005,0.41,0
USC00368449,"STATE COLLEGE, PA US",7/9/2005,0.22,0
USC00368449,"STATE COLLEGE, PA US",7/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/12/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/14/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/15/2005,0.04,0
USC00368449,"STATE COLLEGE, PA US",7/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/17/2005,1.03,0
USC00368449,"STATE COLLEGE, PA US",7/18/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",7/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/21/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/22/2005,0.04,0
USC00368449,"STATE COLLEGE, PA US",7/23/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/24/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/25/2005,0.79,0
USC00368449,"STATE COLLEGE, PA US",7/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/27/2005,0.11,0
USC00368449,"STATE COLLEGE, PA US",7/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/29/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/30/2005,0,0
USC00368449,"STATE COLLEGE, PA US",7/31/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/1/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",8/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/8/2005,0.07,0
USC00368449,"STATE COLLEGE, PA US",8/9/2005,0.14,0
USC00368449,"STATE COLLEGE, PA US",8/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/12/2005,0.12,0
USC00368449,"STATE COLLEGE, PA US",8/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/14/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/15/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/16/2005,0.06,0
USC00368449,"STATE COLLEGE, PA US",8/17/2005,0.55,0
USC00368449,"STATE COLLEGE, PA US",8/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/19/2005,0.53,0
USC00368449,"STATE COLLEGE, PA US",8/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/21/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",8/22/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/23/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/24/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/25/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/26/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/28/2005,0.15,0
USC00368449,"STATE COLLEGE, PA US",8/29/2005,0,0
USC00368449,"STATE COLLEGE, PA US",8/30/2005,0.11,0
USC00368449,"STATE COLLEGE, PA US",8/31/2005,1.24,0
USC00368449,"STATE COLLEGE, PA US",9/1/2005,0.05,0
USC00368449,"STATE COLLEGE, PA US",9/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/7/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/8/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/9/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/12/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/13/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/14/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/15/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",9/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/17/2005,0.03,0
USC00368449,"STATE COLLEGE, PA US",9/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/20/2005,0.05,0
USC00368449,"STATE COLLEGE, PA US",9/21/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/22/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/23/2005,0.02,0
USC00368449,"STATE COLLEGE, PA US",9/24/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",9/25/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/26/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",9/27/2005,0.38,0
USC00368449,"STATE COLLEGE, PA US",9/28/2005,0,0
USC00368449,"STATE COLLEGE, PA US",9/29/2005,0.19,0
USC00368449,"STATE COLLEGE, PA US",9/30/2005,0.1,0
USC00368449,"STATE COLLEGE, PA US",10/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/2/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/3/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/4/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/5/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/6/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/7/2005,0.06,0
USC00368449,"STATE COLLEGE, PA US",10/8/2005,2.83,0
USC00368449,"STATE COLLEGE, PA US",10/9/2005,0.13,0
USC00368449,"STATE COLLEGE, PA US",10/10/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/11/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/12/2005,0.04,0
USC00368449,"STATE COLLEGE, PA US",10/13/2005,0.03,0
USC00368449,"STATE COLLEGE, PA US",10/14/2005,0.07,0
USC00368449,"STATE COLLEGE, PA US",10/15/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",10/16/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/17/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/18/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/19/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/20/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/21/2005,0.1,0
USC00368449,"STATE COLLEGE, PA US",10/22/2005,0.37,0
USC00368449,"STATE COLLEGE, PA US",10/23/2005,0.36,0
USC00368449,"STATE COLLEGE, PA US",10/24/2005,0.06,0
USC00368449,"STATE COLLEGE, PA US",10/25/2005,0.43,0
USC00368449,"STATE COLLEGE, PA US",10/26/2005,1.15,1.5
USC00368449,"STATE COLLEGE, PA US",10/27/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/28/2005,0.01,0
USC00368449,"STATE COLLEGE, PA US",10/29/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/30/2005,0,0
USC00368449,"STATE COLLEGE, PA US",10/31/2005,0,0
USC00368449,"STATE COLLEGE, PA US",11/1/2005,0,0
USC00368449,"STATE COLLEGE, PA US",11/2/2005,0.23,0
USC00368449,"STATE COLLEGE, PA US",11/3/2005,0,0
